,tracker,work_start_date,work_start_hour,work_finish_date,work_finish_hour,duration,duration_seconds,ay,hafta,gün,hafta_günü,çeyrek,gün_saati
1122,DD_126,2022-11-16,1900-01-01 00:00:00,2022-11-16,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,320,2,4,0
1123,DD_126,2022-11-17,1900-01-01 00:00:00,2022-11-17,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,321,3,4,0
1124,DD_234,2022-11-17,1900-01-01 00:00:00,2022-11-17,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,321,3,4,0
1125,HD_022,2022-11-17,1900-01-01 00:16:00,2022-11-17,1900-01-01 23:59:00,0 days 23:43:00,85380.0,11,46,321,3,4,0
1126,DD_185,2022-11-17,1900-01-01 00:00:00,2022-11-17,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,321,3,4,0
1127,HD_022,2022-11-18,1900-01-01 00:09:00,2022-11-18,1900-01-01 23:58:00,0 days 23:49:00,85740.0,11,46,322,4,4,0
1128,DD_126,2022-11-18,1900-01-01 00:00:00,2022-11-18,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,322,4,4,0
1129,DD_185,2022-11-18,1900-01-01 00:00:00,2022-11-18,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,322,4,4,0
1130,DD_234,2022-11-18,1900-01-01 00:00:00,2022-11-18,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,322,4,4,0
1131,DD_185,2022-11-19,1900-01-01 00:10:00,2022-11-19,1900-01-01 23:53:00,0 days 23:43:00,85380.0,11,46,323,5,4,0
1132,DD_126,2022-11-19,1900-01-01 00:00:00,2022-11-19,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,323,5,4,0
1133,DD_234,2022-11-19,1900-01-01 00:00:00,2022-11-19,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,323,5,4,0
1134,HD_022,2022-11-19,1900-01-01 00:00:00,2022-11-19,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,323,5,4,0
1135,DD_126,2022-11-20,1900-01-01 00:01:00,2022-11-20,1900-01-01 23:59:00,0 days 23:58:00,86280.0,11,46,324,6,4,0
1136,DD_234,2022-11-20,1900-01-01 00:00:00,2022-11-20,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,324,6,4,0
1137,HD_022,2022-11-20,1900-01-01 00:09:00,2022-11-20,1900-01-01 23:57:00,0 days 23:48:00,85680.0,11,46,324,6,4,0
1138,DD_185,2022-11-20,1900-01-01 00:09:00,2022-11-20,1900-01-01 23:51:00,0 days 23:42:00,85320.0,11,46,324,6,4,0
1139,DD_126,2022-11-21,1900-01-01 00:00:00,2022-11-21,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,325,0,4,0
1140,DD_185,2022-11-21,1900-01-01 00:21:00,2022-11-21,1900-01-01 23:57:00,0 days 23:36:00,84960.0,11,47,325,0,4,0
1141,DD_234,2022-11-21,1900-01-01 00:00:00,2022-11-21,1900-01-01 23:55:00,0 days 23:55:00,86100.0,11,47,325,0,4,0
1142,HD_022,2022-11-21,1900-01-01 00:01:00,2022-11-21,1900-01-01 23:44:00,0 days 23:43:00,85380.0,11,47,325,0,4,0
1143,DD_234,2022-11-22,1900-01-01 00:05:00,2022-11-22,1900-01-01 23:56:00,0 days 23:51:00,85860.0,11,47,326,1,4,0
1144,DD_185,2022-11-22,1900-01-01 00:01:00,2022-11-22,1900-01-01 23:59:00,0 days 23:58:00,86280.0,11,47,326,1,4,0
1145,DD_126,2022-11-22,1900-01-01 00:00:00,2022-11-22,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,326,1,4,0
1146,HD_022,2022-11-22,1900-01-01 00:04:00,2022-11-22,1900-01-01 23:59:00,0 days 23:55:00,86100.0,11,47,326,1,4,0
1147,DD_126,2022-11-23,1900-01-01 00:00:00,2022-11-23,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,327,2,4,0
1148,DD_234,2022-11-23,1900-01-01 00:03:00,2022-11-23,1900-01-01 23:58:00,0 days 23:55:00,86100.0,11,47,327,2,4,0
1149,HD_022,2022-11-23,1900-01-01 00:00:00,2022-11-23,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,327,2,4,0
1150,DD_185,2022-11-23,1900-01-01 00:00:00,2022-11-23,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,327,2,4,0
1151,DD_126,2022-11-24,1900-01-01 00:00:00,2022-11-24,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,328,3,4,0
1152,DD_234,2022-11-24,1900-01-01 00:01:00,2022-11-24,1900-01-01 23:59:00,0 days 23:58:00,86280.0,11,47,328,3,4,0
1153,DD_185,2022-11-24,1900-01-01 00:00:00,2022-11-24,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,328,3,4,0
1154,HD_022,2022-11-24,1900-01-01 00:00:00,2022-11-24,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,328,3,4,0
1155,DD_185,2022-11-25,1900-01-01 00:00:00,2022-11-25,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,329,4,4,0
1156,HD_022,2022-11-25,1900-01-01 00:03:00,2022-11-25,1900-01-01 23:59:00,0 days 23:56:00,86160.0,11,47,329,4,4,0
1157,DD_234,2022-11-25,1900-01-01 00:00:00,2022-11-25,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,329,4,4,0
1158,DD_126,2022-11-25,1900-01-01 00:00:00,2022-11-25,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,329,4,4,0
1159,DD_126,2022-11-26,1900-01-01 00:00:00,2022-11-26,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,330,5,4,0
1160,DD_185,2022-11-26,1900-01-01 00:00:00,2022-11-26,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,330,5,4,0
1161,HD_022,2022-11-26,1900-01-01 00:00:00,2022-11-26,1900-01-01 23:50:00,0 days 23:50:00,85800.0,11,47,330,5,4,0
1162,DD_234,2022-11-26,1900-01-01 00:00:00,2022-11-26,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,330,5,4,0
1163,DD_185,2022-11-27,1900-01-01 00:00:00,2022-11-27,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,331,6,4,0
1164,DD_234,2022-11-27,1900-01-01 00:00:00,2022-11-27,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,331,6,4,0
1165,DD_126,2022-11-27,1900-01-01 00:00:00,2022-11-27,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,47,331,6,4,0
1166,HD_022,2022-11-27,1900-01-01 00:13:00,2022-11-27,1900-01-01 23:51:00,0 days 23:38:00,85080.0,11,47,331,6,4,0
1167,HD_022,2022-11-28,1900-01-01 00:02:00,2022-11-28,1900-01-01 23:58:00,0 days 23:56:00,86160.0,11,48,332,0,4,0
1168,DD_185,2022-11-28,1900-01-01 00:00:00,2022-11-28,1900-01-01 23:58:00,0 days 23:58:00,86280.0,11,48,332,0,4,0
1169,DD_234,2022-11-28,1900-01-01 00:00:00,2022-11-28,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,48,332,0,4,0
1170,DD_126,2022-11-28,1900-01-01 00:00:00,2022-11-28,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,48,332,0,4,0
1171,DD_126,2022-11-29,1900-01-01 00:00:00,2022-11-29,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,48,333,1,4,0
1172,DD_185,2022-11-29,1900-01-01 00:03:00,2022-11-29,1900-01-01 23:56:00,0 days 23:53:00,85980.0,11,48,333,1,4,0
1173,DD_234,2022-11-29,1900-01-01 00:00:00,2022-11-29,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,48,333,1,4,0
1174,HD_022,2022-11-29,1900-01-01 00:08:00,2022-11-29,1900-01-01 23:59:00,0 days 23:51:00,85860.0,11,48,333,1,4,0
1175,HD_022,2022-11-30,1900-01-01 00:01:00,2022-11-30,1900-01-01 23:59:00,0 days 23:58:00,86280.0,11,48,334,2,4,0
1176,DD_126,2022-11-30,1900-01-01 00:00:00,2022-11-30,1900-01-01 23:55:00,0 days 23:55:00,86100.0,11,48,334,2,4,0
1177,DD_185,2022-11-30,1900-01-01 00:01:00,2022-11-30,1900-01-01 23:59:00,0 days 23:58:00,86280.0,11,48,334,2,4,0
1178,DD_234,2022-11-30,1900-01-01 00:00:00,2022-11-30,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,48,334,2,4,0
1179,DD_234,2022-12-01,1900-01-01 00:00:00,2022-12-01,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,48,335,3,4,0
1180,DD_185,2022-12-01,1900-01-01 00:00:00,2022-12-01,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,48,335,3,4,0
1181,DD_126,2022-12-01,1900-01-01 00:14:00,2022-12-01,1900-01-01 23:48:00,0 days 23:34:00,84840.0,12,48,335,3,4,0
1182,HD_022,2022-12-01,1900-01-01 00:00:00,2022-12-01,1900-01-01 23:53:00,0 days 23:53:00,85980.0,12,48,335,3,4,0
1183,DD_185,2022-12-02,1900-01-01 00:00:00,2022-12-02,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,48,336,4,4,0
1184,DD_126,2022-12-02,1900-01-01 00:04:00,2022-12-02,1900-01-01 23:59:00,0 days 23:55:00,86100.0,12,48,336,4,4,0
1185,DD_234,2022-12-02,1900-01-01 00:00:00,2022-12-02,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,48,336,4,4,0
1186,HD_022,2022-12-02,1900-01-01 00:10:00,2022-12-02,1900-01-01 23:59:00,0 days 23:49:00,85740.0,12,48,336,4,4,0
1187,DD_185,2022-12-03,1900-01-01 00:00:00,2022-12-03,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,48,337,5,4,0
1188,DD_126,2022-12-03,1900-01-01 00:00:00,2022-12-03,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,48,337,5,4,0
1189,HD_022,2022-12-03,1900-01-01 00:01:00,2022-12-03,1900-01-01 23:52:00,0 days 23:51:00,85860.0,12,48,337,5,4,0
1190,DD_234,2022-12-03,1900-01-01 00:00:00,2022-12-03,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,48,337,5,4,0
1191,DD_126,2022-12-04,1900-01-01 00:01:00,2022-12-04,1900-01-01 23:59:00,0 days 23:58:00,86280.0,12,48,338,6,4,0
1192,HD_022,2022-12-04,1900-01-01 00:00:00,2022-12-04,1900-01-01 23:53:00,0 days 23:53:00,85980.0,12,48,338,6,4,0
1193,DD_234,2022-12-04,1900-01-01 00:00:00,2022-12-04,1900-01-01 23:58:00,0 days 23:58:00,86280.0,12,48,338,6,4,0
1194,DD_185,2022-12-04,1900-01-01 00:00:00,2022-12-04,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,48,338,6,4,0
1195,DD_185,2022-12-05,1900-01-01 00:00:00,2022-12-05,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,49,339,0,4,0
1196,HD_022,2022-12-05,1900-01-01 00:12:00,2022-12-05,1900-01-01 23:57:00,0 days 23:45:00,85500.0,12,49,339,0,4,0
1197,DD_234,2022-12-05,1900-01-01 00:02:00,2022-12-05,1900-01-01 23:59:00,0 days 23:57:00,86220.0,12,49,339,0,4,0
1198,DD_126,2022-12-05,1900-01-01 00:00:00,2022-12-05,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,49,339,0,4,0
1199,DD_185,2022-12-06,1900-01-01 00:00:00,2022-12-06,1900-01-01 23:55:00,0 days 23:55:00,86100.0,12,49,340,1,4,0
1200,DD_126,2022-12-06,1900-01-01 00:00:00,2022-12-06,1900-01-01 23:58:00,0 days 23:58:00,86280.0,12,49,340,1,4,0
1201,HD_022,2022-12-06,1900-01-01 00:14:00,2022-12-06,1900-01-01 23:59:00,0 days 23:45:00,85500.0,12,49,340,1,4,0
1202,DD_234,2022-12-06,1900-01-01 00:00:00,2022-12-06,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,49,340,1,4,0
1203,DD_234,2022-12-07,1900-01-01 00:00:00,2022-12-07,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,49,341,2,4,0
1204,HD_022,2022-12-07,1900-01-01 00:00:00,2022-12-07,1900-01-01 23:57:00,0 days 23:57:00,86220.0,12,49,341,2,4,0
1205,DD_185,2022-12-07,1900-01-01 00:02:00,2022-12-07,1900-01-01 23:59:00,0 days 23:57:00,86220.0,12,49,341,2,4,0
1206,DD_126,2022-12-07,1900-01-01 00:00:00,2022-12-07,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,49,341,2,4,0
1207,HD_022,2022-12-08,1900-01-01 00:01:00,2022-12-08,1900-01-01 23:59:00,0 days 23:58:00,86280.0,12,49,342,3,4,0
1208,DD_185,2022-12-08,1900-01-01 00:00:00,2022-12-08,1900-01-01 23:54:00,0 days 23:54:00,86040.0,12,49,342,3,4,0
1209,DD_126,2022-12-08,1900-01-01 00:00:00,2022-12-08,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,49,342,3,4,0
1210,DD_234,2022-12-08,1900-01-01 00:00:00,2022-12-08,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,49,342,3,4,0
1211,DD_126,2022-12-09,1900-01-01 00:00:00,2022-12-09,1900-01-01 23:49:00,0 days 23:49:00,85740.0,12,49,343,4,4,0
1212,DD_185,2022-12-09,1900-01-01 00:01:00,2022-12-09,1900-01-01 23:59:00,0 days 23:58:00,86280.0,12,49,343,4,4,0
1213,DD_234,2022-12-09,1900-01-01 00:00:00,2022-12-09,1900-01-01 23:53:00,0 days 23:53:00,85980.0,12,49,343,4,4,0
1214,HD_022,2022-12-09,1900-01-01 00:01:00,2022-12-09,1900-01-01 23:58:00,0 days 23:57:00,86220.0,12,49,343,4,4,0
1215,HD_022,2022-12-10,1900-01-01 00:01:00,2022-12-10,1900-01-01 23:59:00,0 days 23:58:00,86280.0,12,49,344,5,4,0
1216,DD_234,2022-12-10,1900-01-01 00:02:00,2022-12-10,1900-01-01 23:43:00,0 days 23:41:00,85260.0,12,49,344,5,4,0
1217,DD_126,2022-12-10,1900-01-01 00:16:00,2022-12-10,1900-01-01 23:44:00,0 days 23:28:00,84480.0,12,49,344,5,4,0
1218,DD_185,2022-12-10,1900-01-01 00:00:00,2022-12-10,1900-01-01 23:54:00,0 days 23:54:00,86040.0,12,49,344,5,4,0
1219,HD_022,2022-12-11,1900-01-01 00:00:00,2022-12-11,1900-01-01 23:55:00,0 days 23:55:00,86100.0,12,49,345,6,4,0
1220,DD_185,2022-12-11,1900-01-01 00:00:00,2022-12-11,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,49,345,6,4,0
1221,DD_126,2022-12-11,1900-01-01 00:17:00,2022-12-11,1900-01-01 23:53:00,0 days 23:36:00,84960.0,12,49,345,6,4,0
1222,DD_234,2022-12-11,1900-01-01 00:05:00,2022-12-11,1900-01-01 23:59:00,0 days 23:54:00,86040.0,12,49,345,6,4,0
1223,DD_234,2022-12-12,1900-01-01 00:00:00,2022-12-12,1900-01-01 23:20:00,0 days 23:20:00,84000.0,12,50,346,0,4,0
1224,DD_126,2022-12-12,1900-01-01 00:16:00,2022-12-12,1900-01-01 23:59:00,0 days 23:43:00,85380.0,12,50,346,0,4,0
1225,HD_022,2022-12-12,1900-01-01 00:12:00,2022-12-12,1900-01-01 23:57:00,0 days 23:45:00,85500.0,12,50,346,0,4,0
1226,DD_185,2022-12-12,1900-01-01 00:00:00,2022-12-12,1900-01-01 14:30:00,0 days 14:30:00,52200.0,12,50,346,0,4,0
1227,DD_126,2022-12-13,1900-01-01 00:00:00,2022-12-13,1900-01-01 23:57:00,0 days 23:57:00,86220.0,12,50,347,1,4,0
1228,HD_022,2022-12-13,1900-01-01 00:00:00,2022-12-13,1900-01-01 23:58:00,0 days 23:58:00,86280.0,12,50,347,1,4,0
1229,DD_234,2022-12-13,1900-01-01 03:12:00,2022-12-13,1900-01-01 23:54:00,0 days 20:42:00,74520.0,12,50,347,1,4,3
1230,DD_185,2022-12-13,1900-01-01 12:39:00,2022-12-13,1900-01-01 23:56:00,0 days 11:17:00,40620.0,12,50,347,1,4,12
1231,HD_022,2022-12-14,1900-01-01 00:03:00,2022-12-14,1900-01-01 23:54:00,0 days 23:51:00,85860.0,12,50,348,2,4,0
1232,DD_126,2022-12-14,1900-01-01 00:13:00,2022-12-14,1900-01-01 23:59:00,0 days 23:46:00,85560.0,12,50,348,2,4,0
1233,DD_234,2022-12-14,1900-01-01 00:01:00,2022-12-14,1900-01-01 23:44:00,0 days 23:43:00,85380.0,12,50,348,2,4,0
1234,DD_185,2022-12-14,1900-01-01 00:07:00,2022-12-14,1900-01-01 23:59:00,0 days 23:52:00,85920.0,12,50,348,2,4,0
1235,DD_185,2022-12-15,1900-01-01 00:00:00,2022-12-15,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,50,349,3,4,0
1236,HD_022,2022-12-15,1900-01-01 00:14:00,2022-12-15,1900-01-01 23:55:00,0 days 23:41:00,85260.0,12,50,349,3,4,0
1237,DD_126,2022-12-15,1900-01-01 00:00:00,2022-12-15,1900-01-01 23:58:00,0 days 23:58:00,86280.0,12,50,349,3,4,0
1238,DD_234,2022-12-15,1900-01-01 00:24:00,2022-12-15,1900-01-01 23:58:00,0 days 23:34:00,84840.0,12,50,349,3,4,0
1239,DD_234,2022-12-16,1900-01-01 00:02:00,2022-12-16,1900-01-01 23:59:00,0 days 23:57:00,86220.0,12,50,350,4,4,0
1240,HD_024,2022-12-16,1900-01-01 11:11:00,2022-12-16,1900-01-01 23:59:00,0 days 12:48:00,46080.0,12,50,350,4,4,11
1241,DD_185,2022-12-16,1900-01-01 00:00:00,2022-12-16,1900-01-01 16:12:00,0 days 16:12:00,58320.0,12,50,350,4,4,0
1242,DD_126,2022-12-16,1900-01-01 00:04:00,2022-12-16,1900-01-01 23:44:00,0 days 23:40:00,85200.0,12,50,350,4,4,0
1243,HD_023,2022-12-16,1900-01-01 10:59:00,2022-12-16,1900-01-01 23:59:00,0 days 13:00:00,46800.0,12,50,350,4,4,10
1244,HD_022,2022-12-16,1900-01-01 00:04:00,2022-12-16,1900-01-01 23:58:00,0 days 23:54:00,86040.0,12,50,350,4,4,0
1245,HD_023,2022-12-17,1900-01-01 00:00:00,2022-12-17,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,50,351,5,4,0
1246,DD_234,2022-12-17,1900-01-01 00:00:00,2022-12-17,1900-01-01 23:58:00,0 days 23:58:00,86280.0,12,50,351,5,4,0
1247,HD_022,2022-12-17,1900-01-01 00:13:00,2022-12-17,1900-01-01 23:58:00,0 days 23:45:00,85500.0,12,50,351,5,4,0
1248,HD_024,2022-12-17,1900-01-01 00:00:00,2022-12-17,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,50,351,5,4,0
1249,DD_126,2022-12-17,1900-01-01 00:02:00,2022-12-17,1900-01-01 23:59:00,0 days 23:57:00,86220.0,12,50,351,5,4,0
1250,HD_023,2022-12-18,1900-01-01 00:00:00,2022-12-18,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,50,352,6,4,0
1251,DD_234,2022-12-18,1900-01-01 00:00:00,2022-12-18,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,50,352,6,4,0
1252,DD_126,2022-12-18,1900-01-01 00:03:00,2022-12-18,1900-01-01 23:50:00,0 days 23:47:00,85620.0,12,50,352,6,4,0
1253,HD_024,2022-12-18,1900-01-01 00:04:00,2022-12-18,1900-01-01 23:59:00,0 days 23:55:00,86100.0,12,50,352,6,4,0
1254,HD_022,2022-12-18,1900-01-01 00:10:00,2022-12-18,1900-01-01 23:53:00,0 days 23:43:00,85380.0,12,50,352,6,4,0
1255,HD_022,2022-12-19,1900-01-01 00:15:00,2022-12-19,1900-01-01 11:09:00,0 days 10:54:00,39240.0,12,51,353,0,4,0
1256,DD_126,2022-12-19,1900-01-01 00:13:00,2022-12-19,1900-01-01 11:10:00,0 days 10:57:00,39420.0,12,51,353,0,4,0
1257,HD_024,2022-12-19,1900-01-01 00:00:00,2022-12-19,1900-01-01 11:08:00,0 days 11:08:00,40080.0,12,51,353,0,4,0
1258,HD_023,2022-12-19,1900-01-01 00:00:00,2022-12-19,1900-01-01 10:59:00,0 days 10:59:00,39540.0,12,51,353,0,4,0
1259,DD_185,2022-12-19,1900-01-01 09:35:00,2022-12-19,1900-01-01 10:49:00,0 days 01:14:00,4440.0,12,51,353,0,4,9
1260,DD_234,2022-12-19,1900-01-01 00:00:00,2022-12-19,1900-01-01 09:07:00,0 days 09:07:00,32820.0,12,51,353,0,4,0
1261,HD_024,2022-12-22,1900-01-01 16:32:00,2022-12-22,1900-01-01 23:59:00,0 days 07:27:00,26820.0,12,51,356,3,4,16
1262,DD_126,2022-12-22,1900-01-01 16:32:00,2022-12-22,1900-01-01 23:43:00,0 days 07:11:00,25860.0,12,51,356,3,4,16
1263,HD_023,2022-12-22,1900-01-01 16:34:00,2022-12-22,1900-01-01 23:59:00,0 days 07:25:00,26700.0,12,51,356,3,4,16
1264,DD_234,2022-12-22,1900-01-01 16:31:00,2022-12-22,1900-01-01 23:59:00,0 days 07:28:00,26880.0,12,51,356,3,4,16
1265,HD_022,2022-12-22,1900-01-01 16:32:00,2022-12-22,1900-01-01 23:41:00,0 days 07:09:00,25740.0,12,51,356,3,4,16
1266,DD_185,2022-12-23,1900-01-01 17:35:00,2022-12-23,1900-01-01 17:37:00,0 days 00:02:00,120.0,12,51,357,4,4,17
1267,HD_024,2022-12-23,1900-01-01 00:00:00,2022-12-23,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,51,357,4,4,0
1268,HD_022,2022-12-23,1900-01-01 00:14:00,2022-12-23,1900-01-01 23:58:00,0 days 23:44:00,85440.0,12,51,357,4,4,0
1269,HD_023,2022-12-23,1900-01-01 00:00:00,2022-12-23,1900-01-01 23:56:00,0 days 23:56:00,86160.0,12,51,357,4,4,0
1270,DD_126,2022-12-23,1900-01-01 00:15:00,2022-12-23,1900-01-01 23:59:00,0 days 23:44:00,85440.0,12,51,357,4,4,0
1271,DD_234,2022-12-23,1900-01-01 00:00:00,2022-12-23,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,51,357,4,4,0
1272,HD_022,2022-12-24,1900-01-01 00:00:00,2022-12-24,1900-01-01 23:57:00,0 days 23:57:00,86220.0,12,51,358,5,4,0
1273,DD_126,2022-12-24,1900-01-01 00:02:00,2022-12-24,1900-01-01 23:59:00,0 days 23:57:00,86220.0,12,51,358,5,4,0
1274,HD_023,2022-12-24,1900-01-01 00:17:00,2022-12-24,1900-01-01 23:59:00,0 days 23:42:00,85320.0,12,51,358,5,4,0
1275,HD_024,2022-12-24,1900-01-01 00:00:00,2022-12-24,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,51,358,5,4,0
1276,DD_234,2022-12-24,1900-01-01 00:00:00,2022-12-24,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,51,358,5,4,0
1277,HD_024,2022-12-25,1900-01-01 00:00:00,2022-12-25,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,51,359,6,4,0
1278,DD_126,2022-12-25,1900-01-01 00:00:00,2022-12-25,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,51,359,6,4,0
1279,DD_234,2022-12-25,1900-01-01 00:00:00,2022-12-25,1900-01-01 23:55:00,0 days 23:55:00,86100.0,12,51,359,6,4,0
1280,HD_022,2022-12-25,1900-01-01 00:01:00,2022-12-25,1900-01-01 23:59:00,0 days 23:58:00,86280.0,12,51,359,6,4,0
1281,HD_023,2022-12-25,1900-01-01 00:00:00,2022-12-25,1900-01-01 23:09:00,0 days 23:09:00,83340.0,12,51,359,6,4,0
1282,HD_022,2022-12-26,1900-01-01 00:00:00,2022-12-26,1900-01-01 23:58:00,0 days 23:58:00,86280.0,12,52,360,0,4,0
1283,DD_234,2022-12-26,1900-01-01 00:03:00,2022-12-26,1900-01-01 23:59:00,0 days 23:56:00,86160.0,12,52,360,0,4,0
1284,HD_023,2022-12-26,1900-01-01 08:52:00,2022-12-26,1900-01-01 23:59:00,0 days 15:07:00,54420.0,12,52,360,0,4,8
1285,DD_126,2022-12-26,1900-01-01 00:00:00,2022-12-26,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,52,360,0,4,0
1286,HD_024,2022-12-26,1900-01-01 00:00:00,2022-12-26,1900-01-01 23:58:00,0 days 23:58:00,86280.0,12,52,360,0,4,0
1287,DD_126,2022-12-27,1900-01-01 00:00:00,2022-12-27,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,52,361,1,4,0
1288,DD_234,2022-12-27,1900-01-01 00:00:00,2022-12-27,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,52,361,1,4,0
1289,HD_023,2022-12-27,1900-01-01 00:00:00,2022-12-27,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,52,361,1,4,0
1290,HD_022,2022-12-27,1900-01-01 00:19:00,2022-12-27,1900-01-01 23:59:00,0 days 23:40:00,85200.0,12,52,361,1,4,0
1291,HD_024,2022-12-27,1900-01-01 00:00:00,2022-12-27,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,52,361,1,4,0
1292,HD_022,2022-12-28,1900-01-01 00:00:00,2022-12-28,1900-01-01 23:58:00,0 days 23:58:00,86280.0,12,52,362,2,4,0
1293,DD_126,2022-12-28,1900-01-01 00:00:00,2022-12-28,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,52,362,2,4,0
1294,DD_234,2022-12-28,1900-01-01 00:00:00,2022-12-28,1900-01-01 23:59:00,0 days 23:59:00,86340.0,12,52,362,2,4,0
1295,HD_024,2022-12-28,1900-01-01 00:05:00,2022-12-28,1900-01-01 23:59:00,0 days 23:54:00,86040.0,12,52,362,2,4,0
1296,HD_023,2022-12-28,1900-01-01 00:04:00,2022-12-28,1900-01-01 23:59:00,0 days 23:55:00,86100.0,12,52,362,2,4,0
1297,DD_126,2022-12-29,1900-01-01 00:00:00,2022-12-29,1900-01-01 16:06:00,0 days 16:06:00,57960.0,12,52,363,3,4,0
1298,HD_022,2022-12-29,1900-01-01 00:00:00,2022-12-29,1900-01-01 23:47:00,0 days 23:47:00,85620.0,12,52,363,3,4,0
1299,DD_234,2022-12-29,1900-01-01 00:00:00,2022-12-29,1900-01-01 16:06:00,0 days 16:06:00,57960.0,12,52,363,3,4,0
1300,HD_023,2022-12-29,1900-01-01 00:00:00,2022-12-29,1900-01-01 23:46:00,0 days 23:46:00,85560.0,12,52,363,3,4,0
1301,HD_024,2022-12-29,1900-01-01 00:02:00,2022-12-29,1900-01-01 23:41:00,0 days 23:39:00,85140.0,12,52,363,3,4,0
1302,DD_234,2022-12-30,1900-01-01 10:21:00,2022-12-30,1900-01-01 23:58:00,0 days 13:37:00,49020.0,12,52,364,4,4,10
1303,HD_022,2022-12-30,1900-01-01 00:17:00,2022-12-30,1900-01-01 23:53:00,0 days 23:36:00,84960.0,12,52,364,4,4,0
1304,HD_023,2022-12-30,1900-01-01 00:15:00,2022-12-30,1900-01-01 23:16:00,0 days 23:01:00,82860.0,12,52,364,4,4,0
1305,HD_024,2022-12-30,1900-01-01 00:07:00,2022-12-30,1900-01-01 23:03:00,0 days 22:56:00,82560.0,12,52,364,4,4,0
1306,DD_126,2022-12-30,1900-01-01 07:09:00,2022-12-30,1900-01-01 23:59:00,0 days 16:50:00,60600.0,12,52,364,4,4,7
